taxid	rank
genus	1305005
genus	1305608
genus	1305610
genus	1305612
genus	1305614
genus	1305616
genus	1305650
genus	1305670
genus	1305687
genus	1305805
genus	1305851
genus	1305944
genus	1306076
genus	1306078
genus	1306087
genus	1306138
genus	1306247
genus	1306264
genus	1306360
genus	1306361
genus	1306382
genus	1306423
genus	1306426
genus	1306431
genus	1306433
genus	1306676
genus	1306709
genus	1306712
genus	1306730
genus	1306747
genus	1306748
genus	1306750
genus	1306752
genus	1306755
genus	1306766
genus	1306776
genus	1306836
genus	1306838
genus	1306840
genus	1306842
genus	1306880
genus	1306882
genus	1306884
genus	1306886
genus	1306890
genus	1306892
genus	1306919
genus	1306955
genus	1306956
genus	1307778
genus	1307779
genus	1307780
genus	1307781
genus	1307798
genus	1307799
genus	1308058
genus	1308090
genus	1308092
genus	1308094
genus	1308097
genus	1308099
genus	1308101
genus	1308103
genus	1308316
genus	1308318
genus	1308320
genus	1308322
genus	1308324
genus	1308326
genus	1308329
genus	1308331
genus	1308333
genus	1308336
genus	1308338
genus	1308385
genus	1308458
genus	1308460
genus	1308463
genus	1308465
genus	1308467
genus	1308482
genus	1308484
genus	1308486
genus	1308488
genus	1308490
genus	1308492
genus	1308601
genus	1308819
genus	1308858
genus	1309550
genus	1309554
genus	1309565
genus	1309595
genus	1309714
genus	1309810
genus	1310067
genus	1310091
genus	1310126
genus	1310229
genus	1310332
genus	1310334
genus	1310336
genus	1310340
genus	1310342
genus	1310344
genus	1310346
genus	1310348
genus	1310350
genus	1310352
genus	1310354
genus	1310356
genus	1310358
genus	1310360
genus	1310362
genus	1310384
genus	1311511
genus	1311525
genus	1311527
genus	1311529
genus	1311531
genus	1311533
genus	1311535
genus	1311537
genus	1311539
genus	1311541
genus	1311543
genus	1311545
genus	1311547
genus	1311549
genus	1311552
genus	1311554
genus	1311556
genus	1311558
genus	1311560
genus	1311562
genus	1311801
genus	1311919
genus	1311921
genus	1311923
genus	1311925
genus	1311927
genus	1311929
genus	1311931
genus	1311938
genus	1311943
genus	1311945
genus	1311949
genus	1311951
genus	1311953
genus	1311955
genus	1311957
genus	1311959
genus	1311962
genus	1311964
genus	1311966
genus	1311968
genus	1311970
genus	1311973
genus	1311975
genus	1311978
genus	1311981
genus	1311983
genus	1311985
genus	1311987
genus	1311989
genus	1311991
genus	1311993
genus	1311995
genus	1311997
genus	1311999
genus	1312001
genus	1312004
genus	1312006
genus	1312050
genus	1312055
genus	1312404
genus	1312409
genus	1312500
genus	1312502
genus	1312507
genus	1312522
genus	1312653
genus	1312655
genus	1312657
genus	1312659
genus	1312661
genus	1312663
genus	1312665
genus	1312667
genus	1312670
genus	1312672
genus	1312691
genus	1312693
genus	1312700
genus	1312733
genus	1312806
genus	1312808
genus	1312810
genus	1312866
genus	1312873
genus	1312927
genus	1313115
genus	1313168
genus	1313194
genus	1313195
genus	1313210
genus	1313213
genus	1313214
genus	1313339
genus	1313341
genus	1313344
genus	1313347
genus	1314682
genus	1314700
genus	1314860
genus	1314886
genus	1315019
genus	1315255
genus	1315334
genus	1315709
genus	1315712
genus	1315714
genus	1315719
genus	1315722
genus	1315726
genus	1315739
genus	1315741
genus	1315746
genus	1316102
genus	1316104
genus	1316107
genus	1316110
genus	1316265
genus	1316267
genus	1316648
genus	1317006
genus	1317008
genus	1317011
genus	1317322
genus	1317324
genus	1317326
genus	1317328
genus	1317330
genus	1317335
genus	1317342
genus	1317348
genus	1317351
genus	1317353
genus	1317361
genus	1317363
genus	1317365
genus	1317371
genus	1317373
genus	1317375
genus	1317383
genus	1317385
genus	1317391
genus	1317396
genus	1317399
genus	1317402
genus	1317405
genus	1317407
genus	1317409
genus	1317412
genus	1317414
genus	1317417
genus	1317419
genus	1317421
genus	1317425
genus	1317427
genus	1317429
genus	1317437
genus	1317439
genus	1317441
genus	1317444
genus	1317658
genus	1317661
genus	1317685
genus	1317691
genus	1317694
genus	1317696
genus	1317698
genus	1317700
genus	1317707
genus	1317715
genus	1317729
genus	1317731
genus	1317733
genus	1317838
genus	1319577
genus	1319578
genus	1319596
genus	1319808
genus	1319811
genus	1320680
genus	1320682
genus	1320684
genus	1320686
genus	1320688
genus	1320690
genus	1320692
genus	1320694
genus	1320696
genus	1320698
genus	1320700
genus	1320702
genus	1320704
genus	1320706
genus	1320708
genus	1320711
genus	1320713
genus	1320715
genus	1320717
genus	1320719
genus	1320721
genus	1320723
genus	1320725
genus	1320727
genus	1320729
genus	1320731
genus	1320733
genus	1320735
genus	1320737
genus	1320739
genus	1320741
genus	1320743
genus	1321281
genus	1321696
genus	1321698
genus	1321700
genus	1321703
genus	1321705
genus	1321707
genus	1321709
genus	1321711
genus	1321713
genus	1321715
genus	1321718
genus	1321720
genus	1321722
genus	1321728
genus	1321749
genus	1321754
genus	1321765
genus	1321789
genus	1321804
genus	1322061
genus	1322157
genus	1322215
genus	1323138
genus	1323187
genus	1323189
genus	1323191
genus	1323572
genus	1323574
genus	1323581
genus	1323582
genus	1323583
genus	1323584
genus	1323585
genus	1323586
genus	1323589
genus	1323721
genus	1323723
genus	1323725
genus	1323728
genus	1323765
genus	1323770
genus	1323771
genus	1324333
genus	1324582
genus	1324621
genus	1324623
genus	1325145
genus	1325150
genus	1325193
genus	1325195
genus	1325467
genus	1325470
genus	1325513
genus	1325547
genus	1325554
genus	1325556
genus	1325905
genus	1325907
genus	1325909
genus	1325911
genus	1326982
genus	1326986
genus	1326988
genus	1326990
genus	1326993
genus	1327755
genus	1328069
genus	1328927
genus	1328948
genus	1328964
genus	1328967
genus	1328970
genus	1328972
genus	1329062
genus	1329065
genus	1329066
genus	1329071
genus	1329383
genus	1329477
genus	1329542
genus	1329544
genus	1329926
genus	1329971
genus	1330014
genus	1330022
genus	1330288
genus	1330349
genus	1331044
genus	1331051
genus	1331514
genus	1331520
genus	1331810
genus	1331954
genus	1331975
genus	1331987
genus	1332215
genus	1332241
genus	1332249
genus	1332250
genus	1332314
genus	1332626
genus	1332627
genus	1332628
genus	1332629
genus	1332630
genus	1332673
genus	1333391
genus	1333410
genus	1333444
genus	1333447
genus	1333464
genus	1333474
genus	1333475
genus	1333531
genus	1334233
genus	1334241
genus	1334634
genus	1334640
genus	1334644
genus	1334646
genus	1334647
genus	1334648
genus	1334649
genus	1334650
genus	1334652
genus	1334653
genus	1334658
genus	1334661
genus	1334664
genus	1334665
genus	1334666
genus	1334667
genus	1334682
genus	1334696
genus	1334700
genus	1334708
genus	1334716
genus	1334720
genus	1334727
genus	1334743
genus	1334746
genus	1334750
genus	1334756
genus	1334766
genus	1334767
genus	1334779
genus	1334790
genus	1334801
genus	1334803
genus	1335305
genus	1335310
genus	1335311
genus	1335631
genus	1335706
genus	1335745
genus	1336433
genus	1336435
genus	1336436
genus	1336439
genus	1336443
genus	1336478
genus	1336480
genus	1336487
genus	1336488
genus	1336489
genus	1336492
genus	1336495
genus	1336499
genus	1336500
genus	1336501
genus	1336502
genus	1336606
genus	1336608
genus	1336609
genus	1336610
genus	1336611
genus	1336898
genus	1336900
genus	1336902
genus	1336904
genus	1336906
genus	1336908
genus	1336910
genus	1336912
genus	1336914
genus	1336916
genus	1336918
genus	1336920
genus	1336922
genus	1336924
genus	1336926
genus	1336928
genus	1336930
genus	1336932
genus	1336934
genus	1336936
genus	1336938
genus	1336940
genus	1336942
genus	1336944
genus	1336946
genus	1336948
genus	1336950
genus	1336952
genus	1336954
genus	1337347
genus	1337349
genus	1337351
genus	1337353
genus	1337357
genus	1337359
genus	1337361
genus	1337369
genus	1337371
genus	1337373
genus	1337378
genus	1337382
genus	1337721
genus	1337723
genus	1337730
genus	1337732
genus	1337734
genus	1337736
genus	1337740
genus	1337751
genus	1337752
genus	1337758
genus	1337759
genus	1338343
genus	1338345
genus	1338347
genus	1338349
genus	1338367
genus	1339697
genus	1340052
genus	1340055
genus	1340058
genus	1340065
genus	1340067
genus	1340092
genus	1340099
genus	1340111
genus	1340858
genus	1340860
genus	1341012
genus	1341013
genus	1341208
genus	1341291
genus	1341293
genus	1341295
genus	1341297
genus	1341299
genus	1341301
genus	1341303
genus	1341305
genus	1341307
genus	1341309
genus	1341311
genus	1341316
genus	1341318
genus	1341326
genus	1341327
genus	1341333
genus	1341697
genus	1341861
genus	1341872
genus	1342147
genus	1342149
genus	1342151
genus	1342153
genus	1342155
genus	1342157
genus	1342159
genus	1342161
genus	1342163
genus	1342165
genus	1342168
genus	1342170
genus	1342172
genus	1342174
genus	1342176
genus	1342178
genus	1342180
genus	1342183
genus	1342185
genus	1342188
genus	1342191
genus	1342193
genus	1342195
genus	1342198
genus	1342200
genus	1342202
genus	1342204
genus	1342206
genus	1342208
genus	1342210
genus	1342212
genus	1342214
genus	1342216
genus	1342218
genus	1342220
genus	1342222
genus	1342226
genus	1342228
genus	1342230
genus	1342233
genus	1342237
genus	1342240
genus	1342242
genus	1342702
genus	1342706
genus	1342709
genus	1342711
genus	1342713
genus	1342715
genus	1343058
genus	1343081
genus	1343083
genus	1343142
genus	1343192
genus	1343453
genus	1343455
genus	1343469
genus	1343475
genus	1343489
genus	1343512
genus	1343515
genus	1343518
genus	1343521
genus	1343523
genus	1343526
genus	1343528
genus	1343530
genus	1343532
genus	1343535
genus	1343537
genus	1343539
genus	1343541
genus	1343543
genus	1343546
genus	1343548
genus	1343556
genus	1343634
genus	1343636
genus	1343852
genus	1343862
genus	1344011
genus	1344022
genus	1344027
genus	1344036
genus	1344360
genus	1344362
genus	1344367
genus	1344370
genus	1345015
genus	1345017
genus	1345020
genus	1345088
genus	1345090
genus	1345139
genus	1345141
genus	1345146
genus	1368312
genus	1368321
genus	1368833
genus	1368834
genus	1368835
genus	1368836
genus	1368837
genus	1368838
genus	1368839
genus	1368840
genus	1368841
genus	1368842
genus	1368843
genus	1368844
genus	1368845
genus	1368846
genus	1368847
genus	1368848
genus	1368849
genus	1368850
genus	1368851
genus	1368852
genus	1368853
genus	1368854
genus	1368855
genus	1368856
genus	1368857
genus	1368858
genus	1368859
genus	1368860
genus	1368861
genus	1368862
genus	1368863
genus	1368864
genus	1368865
genus	1368866
genus	1368867
genus	1368868
genus	1368869
genus	1368870
genus	1368871
genus	1368872
genus	1368873
genus	1368874
genus	1368875
genus	1368876
genus	1368877
genus	1368878
genus	1368879
genus	1368880
genus	1368881
genus	1368882
genus	1368883
genus	1368884
genus	1368885
genus	1368886
genus	1368887
genus	1368888
genus	1368889
genus	1368890
genus	1368891
genus	1368892
genus	1368893
genus	1368894
genus	1368895
genus	1368896
genus	1368897
genus	1368898
genus	1368899
genus	1369086
genus	1369087
genus	1369088
genus	1369089
genus	1369090
genus	1369091
genus	1369092
genus	1369093
genus	1369094
genus	1369095
genus	1369096
genus	1369097
genus	1369098
genus	1369099
genus	1369100
genus	1369101
genus	1369102
genus	1369103
genus	1369104
genus	1369105
genus	1369106
genus	1369107
genus	1369108
genus	1369109
genus	1369110
genus	1369111
genus	1369112
genus	1369113
genus	1369114
genus	1369115
genus	1369116
genus	1369117
genus	1369118
genus	1369119
genus	1369120
genus	1369121
genus	1369122
genus	1369123
genus	1369124
genus	1369125
genus	1369126
genus	1369127
genus	1369128
genus	1369129
genus	1369130
genus	1369131
genus	1369132
genus	1369133
genus	1369134
genus	1369135
genus	1369136
genus	1369137
genus	1369138
genus	1369139
genus	1369140
genus	1369141
genus	1369142
genus	1369143
genus	1369144
genus	1369145
genus	1369146
genus	1369147
genus	1369148
genus	1369149
genus	1369150
genus	1369151
genus	1369152
genus	1369153
genus	1369154
genus	1369155
genus	1369156
genus	1369157
genus	1369158
genus	1369159
genus	1369160
genus	1369161
genus	1369162
genus	1369163
genus	1369164
genus	1369165
genus	1369166
genus	1369167
genus	1369168
genus	1369169
genus	1369170
genus	1369171
genus	1369172
genus	1369173
genus	1369174
genus	1369175
genus	1369176
genus	1369177
genus	1369178
genus	1369179
genus	1369180
genus	1369181
genus	1369182
genus	1369183
genus	1369184
genus	1369185
genus	1369186
genus	1369187
genus	1369188
genus	1369189
genus	1369190
genus	1369191
genus	1369192
genus	1369193
genus	1369194
genus	1369195
genus	1369196
genus	1369197
genus	1369198
genus	1369199
genus	1369200
genus	1369201
genus	1369202
genus	1369203
genus	1369204
genus	1369205
genus	1369206
genus	1369207
genus	1369208
genus	1369209
genus	1369210
genus	1369211
genus	1369212
genus	1369213
genus	1369214
genus	1369215
genus	1369216
genus	1369217
genus	1369218
genus	1369219
genus	1369220
genus	1369221
genus	1369222
genus	1369223
genus	1369224
genus	1369225
genus	1369227
genus	1369228
genus	1369229
genus	1369230
genus	1369231
genus	1369232
genus	1369233
genus	1369234
genus	1369235
genus	1369236
genus	1369237
genus	1369238
genus	1369239
genus	1369240
genus	1369241
genus	1369242
genus	1369243
genus	1369244
genus	1369245
genus	1369246
genus	1369247
genus	1369248
genus	1369249
genus	1369250
genus	1369251
genus	1369252
genus	1369253
genus	1369254
genus	1369255
genus	1369256
genus	1369257
genus	1369258
genus	1369259
genus	1369260
genus	1369261
genus	1369262
genus	1369263
genus	1369264
genus	1369265
genus	1369266
genus	1369267
genus	1369268
genus	1369269
genus	1369270
genus	1369271
genus	1369458
genus	1369459
genus	1369460
genus	1369461
genus	1369462
genus	1369463
genus	1369464
genus	1369465
genus	1369466
genus	1369467
genus	1369468
genus	1369469
genus	1369470
genus	1369471
genus	1369472
genus	1369473
genus	1369474
genus	1369475
genus	1369476
genus	1369477
genus	1369478
genus	1369479
genus	1369480
genus	1369481
genus	1369482
genus	1369483
genus	1369484
genus	1369485
genus	1369486
genus	1369487
genus	1369488
genus	1369489
genus	1369490
genus	1369491
genus	1369492
genus	1369493
genus	1369494
genus	1369495
genus	1369496
genus	1369497
genus	1369498
genus	1369499
genus	1369500
genus	1369501
genus	1369502
genus	1369503
genus	1369504
genus	1369505
genus	1369506
genus	1369507
genus	1369508
genus	1369509
genus	1369510
genus	1369511
genus	1369512
genus	1369513
genus	1369514
genus	1369515
genus	1369516
genus	1369517
genus	1369518
genus	1369519
genus	1369520
genus	1369521
genus	1369522
genus	1369523
genus	1369524
genus	1369525
genus	1369526
genus	1369527
genus	1369528
genus	1369529
genus	1369530
genus	1369531
genus	1369532
genus	1369533
genus	1369534
genus	1369535
genus	1369536
genus	1369537
genus	1369538
genus	1369539
genus	1369540
genus	1369541
genus	1369542
genus	1369543
genus	1369544
genus	1369545
genus	1369546
genus	1369547
genus	1369548
genus	1369549
genus	1369550
genus	1369551
genus	1369552
genus	1369553
genus	1369554
genus	1369555
genus	1369556
genus	1369557
genus	1369558
genus	1369559
genus	1369560
genus	1369561
genus	1369562
genus	1369563
genus	1369564
genus	1369565
genus	1369566
genus	1369567
genus	1369568
genus	1369569
genus	1369570
genus	1369571
genus	1369572
genus	1369573
genus	1369574
genus	1369575
genus	1369576
genus	1369577
genus	1369578
genus	1369579
genus	1369580
genus	1369581
genus	1369582
genus	1369583
genus	1369584
genus	1369585
genus	1369586
genus	1369587
genus	1369588
genus	1369589
genus	1369590
genus	1369591
genus	1369592
genus	1369593
genus	1369594
genus	1369595
genus	1369596
genus	1369597
genus	1369598
genus	1369599
genus	1369600
genus	1369601
genus	1369602
genus	1369603
genus	1369604
genus	1369605
genus	1369606
genus	1369607
genus	1369608
genus	1369609
genus	1369610
genus	1369611
genus	1369612
genus	1369613
genus	1369614
genus	1369615
genus	1369616
genus	1369617
genus	1369618
genus	1369619
genus	1369620
genus	1369621
genus	1369622
genus	1369623
genus	1369624
genus	1369625
genus	1369626
genus	1369627
genus	1369628
genus	1369629
genus	1369630
genus	1369631
genus	1369632
genus	1369633
genus	1369634
genus	1369635
genus	1369636
genus	1369637
genus	1369638
genus	1369639
genus	1369640
genus	1369641
genus	1369642
genus	1369863
genus	1370130
genus	1370264
genus	1370267
genus	1291009
genus	1291066
genus	1291067
genus	1377992
genus	1378108
genus	1377930
genus	1377932
genus	1377934
genus	1377936
genus	1377938
genus	1377941
genus	1377946
genus	1377949
genus	1377951
genus	1377953
genus	1377955
genus	1378252
genus	1378110
genus	1378176
genus	1379387
genus	1379395
genus	1379467
genus	1379869
genus	1379908
genus	1380522
genus	1380079
genus	1380091
genus	1380094
genus	1380097
genus	1380409
genus	1380417
genus	1380427
genus	1380440
genus	1380488
genus	1380490
genus	1380524
genus	1380527
genus	1380529
genus	1380531
genus	1380535
genus	1380540
genus	1380901
genus	1380762
genus	1380860
genus	1380862
genus	1380983
genus	1380985
genus	1381075
genus	1381133
genus	1381078
genus	1381755
genus	1381495
genus	1381588
genus	1382113
genus	1381945
genus	1382117
genus	1382120
genus	1382122
genus	1382125
genus	1382129
genus	1382131
genus	1382133
genus	1382134
genus	1382137
genus	1382337
genus	1382338
genus	1382143
genus	1382147
genus	1382149
genus	1382194
genus	1382196
genus	1382204
genus	1382214
genus	1382686
genus	1382470
genus	1382472
genus	1382474
genus	1382477
genus	1382502
genus	1382575
genus	1382597
genus	1382599
genus	1382601
genus	1382603
